n,x,y,val
780,-3.5694410000000003,-4.222908,0
781,-3.5518739999999998,-4.208255,0
782,-3.534306,-4.205324,0
783,-3.52845,-4.202393,0
784,-3.52845,-4.1994620000000005,0
785,-3.525522,-4.196530999999999,0
786,-3.5196660000000004,-4.187739,0
787,-3.5138089999999997,-4.178946,0
788,-3.5138089999999997,-4.178946,0
789,-3.5225940000000002,-4.181877,0
790,-3.5313779999999997,-4.187739,0
791,-3.5430900000000003,-4.187739,0
792,-3.5401620000000005,-4.187739,0
793,-3.5372339999999998,-4.1994620000000005,0
794,-3.5372339999999998,-4.2111849999999995,0
795,-3.5401620000000005,-4.222908,0
796,-3.548946,-4.222908,0
797,-3.5518739999999998,-4.240492,0
798,-3.5401620000000005,-4.261005,0
799,-3.5225940000000002,-4.261005,0
800,-3.505025,-4.243422,0
801,-3.507953,-4.217047,0
802,-3.507953,-4.2111849999999995,0
803,-3.505025,-4.2111849999999995,0
804,-3.507953,-4.214116000000001,0
805,-3.5167379999999997,-4.217047,0
806,-3.525522,-4.237561,0
807,-3.5225940000000002,-4.261005,0
808,-3.5225940000000002,-4.2727260000000005,0
809,-3.5196660000000004,-4.261005,0
810,-3.525522,-4.249283,0
811,-3.52845,-4.249283,0
812,-3.5313779999999997,-4.249283,0
813,-3.534306,-4.237561,0
814,-3.5401620000000005,-4.22877,0
815,-3.525522,-4.2111849999999995,0
816,-3.507953,-4.202393,0
817,-3.4903839999999997,-4.208255,0
818,-3.4933120000000004,-4.225839,0
819,-3.4962400000000002,-4.243422,0
820,-3.4933120000000004,-4.237561,0
821,-3.4845269999999995,-4.234630999999999,0
822,-3.475742,-4.22877,0
823,-3.466957,-4.2317,0
824,-3.4611,-4.2317,0
825,-3.458171,-4.225839,0
826,-3.455243,-4.217047,0
827,-3.458171,-4.208255,0
828,-3.458171,-4.208255,0
829,-3.449386,-4.208255,0
830,-3.4406,-4.1994620000000005,0
831,-3.431814,-4.19067,0
832,-3.423028,-4.184808,0
833,-3.4171699999999996,-4.181877,0
834,-3.408384,-4.181877,0
835,-3.408384,-4.184808,0
836,-3.408384,-4.19067,0
837,-3.411313,-4.205324,0
838,-3.411313,-4.208255,0
839,-3.411313,-4.208255,0
840,-3.411313,-4.202393,0
841,-3.411313,-4.1994620000000005,0
842,-3.408384,-4.1994620000000005,0
843,-3.408384,-4.202393,0
844,-3.4054550000000003,-4.202393,0
845,-3.399597,-4.205324,0
846,-3.396669,-4.202393,0
847,-3.399597,-4.196530999999999,0
848,-3.408384,-4.19067,0
849,-3.4142419999999998,-4.184808,0
850,-3.411313,-4.181877,0
851,-3.4054550000000003,-4.178946,0
852,-3.4054550000000003,-4.178946,0
853,-3.408384,-4.178946,0
854,-3.411313,-4.178946,0
855,-3.408384,-4.178946,0
856,-3.4025260000000004,-4.1760150000000005,0
857,-3.396669,-4.170153,0
858,-3.39374,-4.164291,0
859,-3.387882,-4.158428,0
860,-3.382024,-4.164291,0
861,-3.3761660000000004,-4.167222,0
862,-3.3761660000000004,-4.173083999999999,0
863,-3.3761660000000004,-4.178946,0
864,-3.3790949999999995,-4.202393,0
865,-3.384953,-4.225839,0
866,-3.384953,-4.222908,0
867,-3.384953,-4.205324,0
868,-3.382024,-4.181877,0
869,-3.384953,-4.1760150000000005,0
870,-3.387882,-4.170153,0
871,-3.3908110000000002,-4.170153,0
872,-3.387882,-4.167222,0
873,-3.384953,-4.16136,0
874,-3.384953,-4.158428,0
875,-3.382024,-4.16136,0
876,-3.3790949999999995,-4.1760150000000005,0
877,-3.373237,-4.19067,0
878,-3.370308,-4.1994620000000005,0
879,-3.370308,-4.202393,0
880,-3.373237,-4.208255,0
881,-3.3790949999999995,-4.214116000000001,0
882,-3.3790949999999995,-4.202393,0
883,-3.3761660000000004,-4.184808,0
884,-3.384953,-4.170153,0
885,-3.396669,-4.184808,0
886,-3.411313,-4.202393,0
887,-3.411313,-4.217047,0
888,-3.411313,-4.217047,0
889,-3.411313,-4.225839,0
890,-3.4142419999999998,-4.243422,0
891,-3.411313,-4.261005,0
892,-3.396669,-4.246353,0
893,-3.382024,-4.225839,0
894,-3.373237,-4.2317,0
895,-3.370308,-4.261005,0
896,-3.367379,-4.287376999999999,0
897,-3.358592,-4.2697959999999995,0
898,-3.32637,-4.249283,0
899,-3.2736400000000003,-4.217047,0
900,-3.1681630000000003,-4.202393,0
901,-3.0802490000000002,-4.187739,0
902,-2.9278299999999997,-4.143772,0
903,-2.790032,-4.047029,0
904,-2.581807,-3.9531959999999997,0
905,-2.4028549999999997,-3.8886730000000003,0
906,-2.197443,-3.8769400000000003,0
907,-2.000781,-3.780135,0
908,-1.8246259999999999,-3.692111,0
909,-1.7130419999999997,-3.595264,0
910,-1.6278780000000002,-3.551236,0
911,-1.522147,-3.5189470000000003,0
912,-1.416405,-3.466104,0
913,-1.331218,-3.436744,0
914,-1.3047790000000001,-3.4103190000000003,0
915,-1.29009,-3.4132550000000004,0
916,-1.287153,-3.4132550000000004,0
917,-1.287153,-3.37802,0
918,-1.2665879999999998,-3.3545279999999997,0
919,-1.2430860000000001,-3.3280980000000002,0
920,-1.2048940000000001,-3.3075410000000005,0
921,-1.160825,-3.22824,0
922,-1.113816,-3.148927,0
923,-1.052115,-3.096045,0
924,-1.016856,-3.081354,0
925,-0.9815959999999999,-3.063725,0
926,-0.978658,-3.013773,0
927,-0.996288,-2.969694,0
928,-1.025671,-2.952061,0
929,-1.055053,-2.9638169999999997,0
930,-1.06093,-2.996142,0
931,-1.057991,-3.013773,0
932,-1.052115,-3.0343419999999997,0
933,-1.052115,-3.0343419999999997,0
934,-1.049177,-3.037281,0
935,-1.037424,-3.07254,0
936,-1.028609,-3.122487,0
937,-1.016856,-3.172428,0
938,-1.01098,-3.1988659999999998,0
939,-1.008041,-3.222365,0
940,-1.013918,-3.248801,0
941,-1.025671,-3.257612,0
942,-1.040362,-3.248801,0
943,-1.055053,-3.2370520000000003,0
944,-1.066806,-3.231177,0
945,-1.081497,-3.2194279999999997,0
946,-1.081497,-3.213553,0
947,-1.07562,-3.2194279999999997,0
948,-1.066806,-3.234115,0
949,-1.057991,-3.248801,0
950,-1.052115,-3.248801,0
951,-1.049177,-3.2370520000000003,0
952,-1.046239,-3.225303,0
953,-1.046239,-3.210616,0
954,-1.0433,-3.195929,0
955,-1.040362,-3.181241,0
956,-1.040362,-3.169491,0
957,-1.037424,-3.172428,0
958,-1.031547,-3.172428,0
959,-1.016856,-3.169491,0
960,-1.005103,-3.163616,0
961,-0.9992260000000001,-3.160678,0
962,-0.9874729999999999,-3.169491,0
963,-0.97572,-3.181241,0
964,-0.95809,-3.175366,0
965,-0.955151,-3.160678,0
966,-0.9522129999999999,-3.145989,0
967,-0.949274,-3.1518650000000004,0
968,-0.9463360000000001,-3.154802,0
969,-0.9522129999999999,-3.15774,0
970,-0.95809,-3.160678,0
971,-0.963966,-3.163616,0
972,-0.963966,-3.166553,0
973,-0.963966,-3.166553,0
974,-0.963966,-3.166553,0
975,-0.9669049999999999,-3.166553,0
976,-0.969843,-3.163616,0
977,-0.97572,-3.154802,0
978,-0.978658,-3.145989,0
979,-0.978658,-3.140114,0
980,-0.97572,-3.1342380000000003,0
981,-0.978658,-3.1342380000000003,0
982,-0.9815959999999999,-3.1342380000000003,0
983,-0.978658,-3.1313,0
984,-0.97572,-3.128362,0
985,-0.97572,-3.1313,0
986,-0.9815959999999999,-3.128362,0
987,-0.963966,-3.122487,0
988,-0.943398,-3.119549,0
989,-0.91989,-3.113673,0
990,-0.9228290000000001,-3.110735,0
991,-0.9228290000000001,-3.110735,0
992,-0.931644,-3.110735,0
993,-0.940459,-3.107797,0
994,-0.949274,-3.104859,0
995,-0.949274,-3.107797,0
996,-0.95809,-3.113673,0
997,-0.963966,-3.122487,0
998,-0.9610280000000001,-3.1342380000000003,0
999,-0.949274,-3.148927,0
1000,-0.934582,-3.160678,0
1001,-0.931644,-3.160678,0
1002,-0.9287059999999999,-3.15774,0
1003,-0.91989,-3.160678,0
1004,-0.914013,-3.169491,0
1005,-0.911075,-3.1783040000000002,0
1006,-0.914013,-3.181241,0
1007,-0.914013,-3.169491,0
1008,-0.914013,-3.1518650000000004,0
1009,-0.911075,-3.143051,0
1010,-0.908136,-3.143051,0
1011,-0.914013,-3.140114,0
1012,-0.91989,-3.140114,0
1013,-0.908136,-3.1371759999999997,0
1014,-0.8905059999999999,-3.122487,0
1015,-0.875813,-3.104859,0
1016,-0.896383,-3.090169,0
1017,-0.914013,-3.066664,0
1018,-0.940459,-3.022589,0
1019,-0.955151,-2.946184,0
1020,-1.002165,-2.887404,0
1021,-1.037424,-2.802161,0
1022,-1.069744,-2.725727,0
1023,-1.096187,-2.616938,0
1024,-1.1520110000000001,-2.540481,0
1025,-1.207832,-2.464014,0
1026,-1.219583,-2.3845970000000003,0
1027,-1.201956,-2.305171,0
1028,-1.187266,-2.222794,0
1029,-1.1755149999999999,-2.1521779999999997,0
1030,-1.1637629999999999,-2.099211,0
1031,-1.149073,-2.066841,0
1032,-1.134383,-2.037412,0
1033,-1.10794,-1.9903240000000002,0
1034,-1.072682,-1.95795,0
1035,-1.049177,-1.9432330000000002,0
1036,-1.040362,-1.946177,0
1037,-1.0433,-1.94912,0
1038,-1.049177,-1.9726650000000001,0
1039,-1.049177,-2.002096,0
1040,-1.046239,-2.034469,0
1041,-1.0433,-2.069784,0
1042,-1.037424,-2.102154,0
1043,-1.034486,-2.125695,0
1044,-1.025671,-2.119809,0
1045,-1.019794,-2.110982,0
1046,-1.013918,-2.102154,0
1047,-1.013918,-2.0962680000000002,0
1048,-1.013918,-2.0962680000000002,0
1049,-1.008041,-2.102154,0
1050,-1.005103,-2.105096,0
1051,-1.002165,-2.105096,0
1052,-1.005103,-2.1139240000000004,0
1053,-1.008041,-2.125695,0
1054,-1.005103,-2.137465,0
1055,-1.002165,-2.14335,0
1056,-1.002165,-2.149235,0
1057,-1.01098,-2.1521779999999997,0
1058,-0.996288,-2.15512,0
1059,-0.97572,-2.161005,0
1060,-0.9463360000000001,-2.169832,0
1061,-0.943398,-2.172775,0
1062,-0.940459,-2.184544,0
1063,-0.943398,-2.199256,0
1064,-0.949274,-2.2080830000000002,0
1065,-0.9522129999999999,-2.199256,0
1066,-0.9522129999999999,-2.193371,0
1067,-0.9522129999999999,-2.190429,0
1068,-0.955151,-2.190429,0
1069,-0.9610280000000001,-2.190429,0
1070,-0.9669049999999999,-2.1874860000000003,0
1071,-0.969843,-2.184544,0
1072,-0.97572,-2.172775,0
1073,-0.978658,-2.161005,0
1074,-0.963966,-2.137465,0
1075,-0.943398,-2.119809,0
1076,-0.934582,-2.1168669999999996,0
1077,-0.9463360000000001,-2.125695,0
1078,-0.963966,-2.122752,0
1079,-0.97572,-2.110982,0
1080,-0.9874729999999999,-2.0962680000000002,0
1081,-0.990411,-2.0962680000000002,0
1082,-0.9874729999999999,-2.0962680000000002,0
1083,-0.9815959999999999,-2.090383,0
1084,-0.9727809999999999,-2.0844970000000003,0
1085,-0.9610280000000001,-2.072726,0
1086,-0.949274,-2.066841,0
1087,-0.940459,-2.072726,0
1088,-0.934582,-2.081555,0
1089,-0.931644,-2.093326,0
1090,-0.925767,-2.0962680000000002,0
1091,-0.9287059999999999,-2.1080389999999998,0
1092,-0.9287059999999999,-2.1139240000000004,0
1093,-0.9287059999999999,-2.1168669999999996,0
1094,-0.931644,-2.1168669999999996,0
1095,-0.931644,-2.119809,0
1096,-0.9287059999999999,-2.125695,0
1097,-0.940459,-2.122752,0
1098,-0.949274,-2.1139240000000004,0
1099,-0.9522129999999999,-2.102154,0
1100,-0.943398,-2.090383,0
1101,-0.934582,-2.081555,0
1102,-0.934582,-2.0786119999999997,0
1103,-0.9375209999999999,-2.0786119999999997,0
1104,-0.934582,-2.081555,0
1105,-0.931644,-2.0844970000000003,0
1106,-0.931644,-2.08744,0
1107,-0.940459,-2.093326,0
1108,-0.9463360000000001,-2.099211,0
1109,-0.9463360000000001,-2.105096,0
1110,-0.943398,-2.1080389999999998,0
1111,-0.940459,-2.110982,0
1112,-0.9375209999999999,-2.110982,0
1113,-0.943398,-2.1139240000000004,0
1114,-0.9463360000000001,-2.1139240000000004,0
1115,-0.9463360000000001,-2.1168669999999996,0
1116,-0.940459,-2.1168669999999996,0
1117,-0.934582,-2.1139240000000004,0
1118,-0.925767,-2.1080389999999998,0
1119,-0.9228290000000001,-2.105096,0
1120,-0.925767,-2.105096,0
1121,-0.934582,-2.1168669999999996,0
1122,-0.925767,-2.125695,0
1123,-0.911075,-2.137465,0
1124,-0.88169,-2.14335,0
1125,-0.8669979999999999,-2.146293,0
1126,-0.849366,-2.140407,0
1127,-0.8434889999999999,-2.137465,0
1128,-0.840551,-2.137465,0
1129,-0.8434889999999999,-2.137465,0
1130,-0.855243,-2.137465,0
1131,-0.8669979999999999,-2.134522,0
1132,-0.875813,-2.122752,0
1133,-0.8787520000000001,-2.1080389999999998,0
1134,-0.8846290000000001,-2.093326,0
1135,-0.8905059999999999,-2.090383,0
1136,-0.887567,-2.093326,0
1137,-0.8846290000000001,-2.1080389999999998,0
1138,-0.88169,-2.119809,0
1139,-0.88169,-2.134522,0
1140,-0.88169,-2.140407,0
1141,-0.869936,-2.14335,0
1142,-0.858182,-2.140407,0
1143,-0.852305,-2.137465,0
1144,-0.8611200000000001,-2.134522,0
1145,-0.869936,-2.13158,0
1146,-0.875813,-2.134522,0
1147,-0.869936,-2.134522,0
1148,-0.8669979999999999,-2.134522,0
1149,-0.8611200000000001,-2.134522,0
1150,-0.8611200000000001,-2.137465,0
1151,-0.8611200000000001,-2.134522,0
1152,-0.858182,-2.1168669999999996,0
1153,-0.852305,-2.1139240000000004,0
1154,-0.852305,-2.1139240000000004,0
1155,-0.849366,-2.1139240000000004,0
1156,-0.852305,-2.099211,0
1157,-0.852305,-2.090383,0
1158,-0.855243,-2.081555,0
1159,-0.858182,-2.0844970000000003,0
1160,-0.858182,-2.08744,0
1161,-0.8611200000000001,-2.08744,0
1162,-0.858182,-2.0844970000000003,0
1163,-0.855243,-2.090383,0
1164,-0.8464280000000001,-2.0962680000000002,0
1165,-0.8434889999999999,-2.099211,0
1166,-0.8376120000000001,-2.0962680000000002,0
1167,-0.825858,-2.093326,0
1168,-0.8111649999999999,-2.102154,0
1169,-0.808226,-2.110982,0
1170,-0.8229190000000001,-2.1168669999999996,0
1171,-0.834673,-2.1139240000000004,0
1172,-0.834673,-2.1139240000000004,0
1173,-0.831735,-2.119809,0
1174,-0.825858,-2.125695,0
1175,-0.831735,-2.13158,0
1176,-0.8434889999999999,-2.13158,0
1177,-0.858182,-2.125695,0
1178,-0.8611200000000001,-2.1168669999999996,0
1179,-0.858182,-2.122752,0
1180,-0.855243,-2.137465,0
1181,-0.852305,-2.1521779999999997,0
1182,-0.849366,-2.140407,0
1183,-0.849366,-2.128637,0
1184,-0.8464280000000001,-2.122752,0
1185,-0.834673,-2.128637,0
1186,-0.819981,-2.140407,0
1187,-0.814103,-2.15512,0
1188,-0.8229190000000001,-2.169832,0
1189,-0.8287959999999999,-2.1757169999999997,0
1190,-0.834673,-2.161005,0
1191,-0.8376120000000001,-2.14335,0
1192,-0.8434889999999999,-2.14335,0
1193,-0.840551,-2.161005,0
1194,-0.8376120000000001,-2.178659,0
1195,-0.8376120000000001,-2.178659,0
1196,-0.834673,-2.178659,0
1197,-0.8287959999999999,-2.1757169999999997,0
1198,-0.819981,-2.172775,0
1199,-0.8111649999999999,-2.16689,0
1200,-0.814103,-2.1639470000000003,0
1201,-0.819981,-2.178659,0
1202,-0.825858,-2.193371,0
1203,-0.825858,-2.222794,0
1204,-0.825858,-2.234563,0
1205,-0.8287959999999999,-2.243389,0
1206,-0.8287959999999999,-2.243389,0
1207,-0.831735,-2.225736,0
1208,-0.831735,-2.211025,0
1209,-0.825858,-2.193371,0
1210,-0.8287959999999999,-2.190429,0
1211,-0.8287959999999999,-2.202198,0
1212,-0.831735,-2.213967,0
1213,-0.8287959999999999,-2.23162,0
1214,-0.817042,-2.237505,0
1215,-0.8111649999999999,-2.240447,0
1216,-0.805288,-2.237505,0
1217,-0.808226,-2.237505,0
1218,-0.805288,-2.237505,0
1219,-0.802349,-2.243389,0
1220,-0.7994100000000001,-2.246331,0
1221,-0.7994100000000001,-2.243389,0
1222,-0.7994100000000001,-2.237505,0
1223,-0.7964720000000001,-2.23162,0
1224,-0.7964720000000001,-2.234563,0
1225,-0.7964720000000001,-2.240447,0
1226,-0.7994100000000001,-2.249273,0
1227,-0.7994100000000001,-2.255157,0
1228,-0.7964720000000001,-2.255157,0
1229,-0.787656,-2.246331,0
1230,-0.772962,-2.234563,0
1231,-0.758269,-2.23162,0
1232,-0.746514,-2.240447,0
1233,-0.743576,-2.252215,0
1234,-0.740637,-2.2610419999999998,0
1235,-0.743576,-2.258099,0
1236,-0.7523920000000001,-2.255157,0
1237,-0.758269,-2.258099,0
1238,-0.7553300000000001,-2.2610419999999998,0
1239,-0.7494529999999999,-2.2669259999999998,0
1240,-0.743576,-2.2786939999999998,0
1241,-0.7494529999999999,-2.290461,0
1242,-0.7553300000000001,-2.293403,0
1243,-0.764146,-2.296345,0
1244,-0.761208,-2.296345,0
1245,-0.761208,-2.293403,0
1246,-0.764146,-2.293403,0
1247,-0.746514,-2.290461,0
1248,-0.7288819999999999,-2.290461,0
1249,-0.71125,-2.252215,0
1250,-0.693617,-2.190429,0
1251,-0.670107,-2.1080389999999998,0
1252,-0.63778,-2.055069,0
1253,-0.617208,-1.981495,0
1254,-0.593697,-1.910857,0
1255,-0.5819409999999999,-1.8313830000000002,0
1256,-0.576064,-1.7725080000000002,0
1257,-0.573125,-1.7254060000000002,0
1258,-0.5819409999999999,-1.690077,0
1259,-0.5966359999999999,-1.684189,0
1260,-0.614269,-1.681245,0
1261,-0.617208,-1.681245,0
1262,-0.599575,-1.6694689999999999,0
1263,-0.5790029999999999,-1.660636,0
1264,-0.543736,-1.675357,0
1265,-0.529041,-1.69891,0
1266,-0.517285,-1.7254060000000002,0
1267,-0.517285,-1.737182,0
1268,-0.520224,-1.751901,0
1269,-0.529041,-1.763677,0
1270,-0.549613,-1.763677,0
1271,-0.5672470000000001,-1.775452,0
1272,-0.5790029999999999,-1.790171,0
1273,-0.5790029999999999,-1.804889,0
1274,-0.5819409999999999,-1.8078330000000002,0
1275,-0.5848800000000001,-1.825495,0
1276,-0.5790029999999999,-1.843157,0
1277,-0.5672470000000001,-1.863762,0
1278,-0.540797,-1.8696490000000001,0
1279,-0.5261020000000001,-1.863762,0
1280,-0.523163,-1.857875,0
1281,-0.537858,-1.849044,0
1282,-0.55843,-1.8372700000000002,0
1283,-0.5672470000000001,-1.813721,0
1284,-0.573125,-1.7931150000000002,0
1285,-0.570186,-1.7842830000000003,0
1286,-0.561369,-1.7872270000000001,0
1287,-0.561369,-1.7931150000000002,0
1288,-0.570186,-1.7931150000000002,0
1289,-0.5672470000000001,-1.7931150000000002,0
1290,-0.55843,-1.7931150000000002,0
1291,-0.549613,-1.7931150000000002,0
1292,-0.546674,-1.8019459999999998,0
1293,-0.540797,-1.8019459999999998,0
1294,-0.5349189999999999,-1.804889,0
1295,-0.5349189999999999,-1.7960580000000002,0
1296,-0.5349189999999999,-1.7960580000000002,0
1297,-0.5349189999999999,-1.804889,0
1298,-0.529041,-1.8166639999999998,0
1299,-0.523163,-1.825495,0
1300,-0.517285,-1.828439,0
1301,-0.520224,-1.834326,0
1302,-0.523163,-1.840213,0
1303,-0.5261020000000001,-1.843157,0
1304,-0.5261020000000001,-1.843157,0
1305,-0.5261020000000001,-1.849044,0
1306,-0.5261020000000001,-1.857875,0
1307,-0.5261020000000001,-1.863762,0
1308,-0.529041,-1.863762,0
1309,-0.5349189999999999,-1.8667049999999998,0
1310,-0.543736,-1.8696490000000001,0
1311,-0.543736,-1.875536,0
1312,-0.537858,-1.875536,0
1313,-0.529041,-1.875536,0
1314,-0.529041,-1.8667049999999998,0
1315,-0.529041,-1.860818,0
1316,-0.529041,-1.854931,0
1317,-0.529041,-1.857875,0
1318,-0.529041,-1.857875,0
1319,-0.5261020000000001,-1.857875,0
1320,-0.5261020000000001,-1.857875,0
1321,-0.53198,-1.857875,0
1322,-0.537858,-1.860818,0
1323,-0.540797,-1.8667049999999998,0
1324,-0.546674,-1.884366,0
1325,-0.549613,-1.9020270000000001,0
1326,-0.537858,-1.9255740000000001,0
1327,-0.523163,-1.934404,0
1328,-0.511407,-1.93146,0
1329,-0.508468,-1.9226299999999998,0
1330,-0.508468,-1.9138,0
1331,-0.499651,-1.9226299999999998,0
1332,-0.496712,-1.934404,0
1333,-0.490834,-1.93146,0
1334,-0.49377299999999996,-1.9167439999999998,0
1335,-0.50259,-1.910857,0
1336,-0.511407,-1.9226299999999998,0
1337,-0.520224,-1.934404,0
1338,-0.520224,-1.9373470000000002,0
1339,-0.520224,-1.9373470000000002,0
1340,-0.523163,-1.94029,0
1341,-0.5261020000000001,-1.9432330000000002,0
1342,-0.5261020000000001,-1.94029,0
1343,-0.514346,-1.934404,0
1344,-0.499651,-1.9255740000000001,0
1345,-0.50259,-1.9226299999999998,0
1346,-0.511407,-1.9226299999999998,0
1347,-0.520224,-1.9226299999999998,0
1348,-0.520224,-1.9255740000000001,0
1349,-0.517285,-1.9255740000000001,0
1350,-0.517285,-1.93146,0
1351,-0.520224,-1.934404,0
1352,-0.5261020000000001,-1.934404,0
1353,-0.5349189999999999,-1.93146,0
1354,-0.540797,-1.9255740000000001,0
1355,-0.529041,-1.9255740000000001,0
1356,-0.511407,-1.934404,0
1357,-0.48495600000000005,-1.9432330000000002,0
1358,-0.47907799999999995,-1.952063,0
1359,-0.4732,-1.952063,0
1360,-0.4732,-1.952063,0
1361,-0.470261,-1.952063,0
1362,-0.467322,-1.952063,0
1363,-0.464383,-1.952063,0
1364,-0.46144399999999997,-1.952063,0
1365,-0.46144399999999997,-1.95795,0
1366,-0.46144399999999997,-1.960893,0
1367,-0.46144399999999997,-1.9638360000000001,0
1368,-0.464383,-1.9638360000000001,0
1369,-0.4732,-1.966779,0
1370,-0.48201700000000003,-1.975609,0
1371,-0.48495600000000005,-1.9844380000000001,0
1372,-0.48201700000000003,-1.987381,0
1373,-0.47907799999999995,-2.007982,0
1374,-0.4732,-2.0285830000000002,0
1375,-0.470261,-2.046241,0
1376,-0.4732,-2.043298,0
1377,-0.4732,-2.034469,0
1378,-0.470261,-2.0285830000000002,0
1379,-0.467322,-2.0197540000000003,0
1380,-0.467322,-2.013868,0
1381,-0.464383,-2.007982,0
1382,-0.46144399999999997,-2.013868,0
1383,-0.46144399999999997,-2.022697,0
1384,-0.464383,-2.031526,0
1385,-0.464383,-2.0285830000000002,0
1386,-0.458505,-2.0285830000000002,0
1387,-0.45556599999999997,-2.031526,0
1388,-0.44968800000000003,-2.046241,0
1389,-0.44968800000000003,-2.060955,0
1390,-0.44968800000000003,-2.072726,0
1391,-0.45262700000000006,-2.063898,0
1392,-0.45556599999999997,-2.0580119999999997,0
1393,-0.458505,-2.052127,0
1394,-0.46144399999999997,-2.052127,0
1395,-0.45262700000000006,-2.052127,0
1396,-0.440871,-2.052127,0
1397,-0.44381000000000004,-2.052127,0
1398,-0.458505,-2.043298,0
1399,-0.470261,-2.037412,0
1400,-0.470261,-2.031526,0
1401,-0.464383,-2.0285830000000002,0
1402,-0.46144399999999997,-2.0285830000000002,0
1403,-0.45556599999999997,-2.037412,0
1404,-0.44381000000000004,-2.037412,0
1405,-0.432054,-2.037412,0
1406,-0.44381000000000004,-2.049184,0
1407,-0.46144399999999997,-2.069784,0
1408,-0.47907799999999995,-2.090383,0
1409,-0.4732,-2.0844970000000003,0
1410,-0.46144399999999997,-2.075669,0
1411,-0.44674899999999995,-2.072726,0
1412,-0.42911499999999997,-2.069784,0
1413,-0.41735900000000004,-2.069784,0
1414,-0.41148100000000004,-2.069784,0
1415,-0.41441999999999996,-2.069784,0
1416,-0.426176,-2.081555,0
